id,codSinapi,gtin,ncm,descp
528,7137,7899052513339,35061090,ADESIVO PVC SOLD.17G TR
529,7137,7897613363812,39259090,SUP PVC BR STYLE AQUAPLUV TIGRE
530,7137,7898911727412,39204390,FILME PVC GIROMIX 28X30MT
532,7137,7897169205086,65069100,TOUCA SANTA CLARA PVC AMACIAMENTO 508
533,7137,7896025509412,65069100,Touca Para Reflexo  Marco Boni Pvc Ref:8
534,7137,7899567002212,39232990,FILME PVC ULTRA 28X100M
535,7137,7898927947217,39202090,FILM WYDA PRAT PVC 30M
536,7137,7898078480236,39202090,FILM FORTLAR PVC 28X15M
540,7137,07898911727412,39202090,FILME DE PVC GIROMIX 28CM X 30M
541,7137,7891737296247,39204390,FILME PVC 30M CONF 1
542,7137,07895000319213,39239000,FILME PVC QUALITA 15
544,7137,7898101950965,39241000,SUPORTE P/BOTIJAO PVC POLITEX
545,7137,7898947137551,39204390,FILME PVC TRANSPAR 28CM X 30MT UD0604
546,7137,7898078480229,39202090,FILME PVC FORTLAR 28X30M
547,7137,7897937403591,82055900,ESPATULA ACO CABO PVC8 MOMFORT - -
549,7137,7899567002212,39232990,FILME PVC ULTRA 28X100M - 1X1und
551,7137,7899790921694,63025300,JOGO IMPORIENTE AMERICANO EM PVC 45X30CM
552,7137,7898287710162,39204390,FILME DE PVC DISPAFILM ROLOFACIL 120X70
554,7137,7891334198029,39204390,FILME PVC THEOTO 28CMX30M
556,7137,7896038100040,35061090,COLA PVC 75g POLYTUBES
561,7137,07898141120359,39204390,FILME PVC MULT 28X15
563,7137,7898505231417,83022000,ROD.3904 GIR1.3/8 C/PLACA E ROD PVC GEL
564,7137,07898927947217,39204390,FILME DE PVC 30CM
567,7137,7898668360320,39259090,CABIDE PVC HERC LAVELLO BRANCO
568,7137,7899567002212,39232990,FILME PVC ESTIC ULTRAPLAST 28CMX100 MTS
570,7137,07898221194188,39239000,FILME PVC 15M MAJIP
571,7137,7898081191242,39241000,RALO PIA PVC 11/2 DAIVAK
572,7137,7898903985103,39249000,CHUVEIRO PVC LUMAR 4 BRANCO
573,7137,7897937407773,39269090,DESEMP PVC LISA 14X27 CM MOMFORT
575,7137,7899567002212,39232990,FILME PVC 28 CMX100M ULTRA - ROLO 100M
577,7137,7899567013096,39232990,FILME PVC DOMESTICA ULTRAPLAST 200CMX120
578,7137,7898016507469,39203000,PLACA PVC 20X15CM WC MAS SINALIZE . . PC0001PC
579,7137,7898038661910,39269090,DESEMPENAD PVC 14X27CM DENT PT DIMAX PC0001PC
580,7137,7890274000010,39203000,PLACA SINALIZACAO PVC (PROIBIDO ESTACIONAR)
581,7137,7898927947217,39204390,FILME PVC WYDA 30X28
582,7137,7899850331494,39241000,JOGO AMERICANO PVC 30x45cm CK4227
583,7137,7899655078747,39241000,LUGAR AMERICANO PVC HERA 36X46CM RGOLD
585,7137,7896523227573,30039079,LORATADINA 10MG COM CT BL AL PLAS PVC TRANS X12
587,7137,7899866249394,39241000,TOALHA AMERICANA DE PVC.REF.CZ2590
589,7137,7896112194651,30043999,DEXASON 4MG C10 CPRS PVC - DEXAMETASONA
590,7137,7891960829700,39209990,FITA VEDA ROSCA PVC 18MMX25MM AMANCO
591,7137,7894061000474,39229000,VALV LAV PVC 7/8 CR CT LUCONI
592,7137,7898207219041,39262000,LUVA PVC 26 CM TAM G P/ASPERA T-09 - VOLK 102510303-G CA 37127 ((B18M1AS1(P1)))
596,7137,7898426441551,39263000,PONT.PVC EXT.RED 1 CT4PT
597,7137,7898930535517,39204390,FILME DE PVC GUARUFILME 28X10
598,7137,7899567002212,39232990,FILME PLAST.PVC 28CMX100MTS.ULTRAPLAST
602,7137,07899657510016,68052000,TABUA DE CARNE DE MADEIRA M GR ARTES EM PVC
603,7137,7894564301467,39241000,JOGO AMERICANO PVC PRINT LEMON
604,7137,7894564301481,39241000,JOGO AMERICANO PVC PRINT FLOR DE HIBISCO
605,7137,7894564081468,39241000,JOGO AMERICANO PVC COLOR RETANGULAR VERAO
606,7137,7894564050112,39241000,JOGO AMERICANO PVC COLOR RETANGULAR BRANCO
607,7137,7894564898677,39241000,JOGO AMERICANO PVC COLOR REANGULAR AREIA
608,7137,7898912293138,39249000,CABO ACO 15M PVC PR38
609,7137,7898038661903,39269090,DESEMPENAD PVC 25X9CM GRAF CANT BR DIMAX
610,7137,7898016507520,39203000,PLACA PVC 20X15CM SOR VC EST FILMA SINAL PC0001PC
611,7137,7898016507452,39203000,PLACA PVC 20X15CM WC FEM SINALIZE . . PC0001PC
612,7137,07895000319220,39239000,FILME PVC QUALITA 30
613,7137,7896205226207,76141010,VARA SECALUX ACO REVEST EM PVC 15M
614,7137,7898012491908,39249000,MAMA PETITA AZUL BICO PVC 240ML REF3304
616,7137,7891207020020,39211200,FILME PVC KIKO PACK 28CMX30M
620,7137,7899994331961,39204390,CORTA LUZ PVC EM METRO 1.40 HEAVY BR BR
621,7137,7899655078747,39241000,LUGAR AMER PVC HERA RS GOLDE 36X46CM
622,7137,7898535792216,39261000,Mouse pad em pvc azul PT 1 UN
623,7137,7898927947217,39204390,Filme Pvc Wyda 28x30
624,7137,7897937436858,39269090,DESEMPENAD PVC 14X27CM ESTRIA AZ MOMFORT PC0001PC
625,7137,7898930535517,39204390,FILME PVC 28 CMX100M GUARUFILME
628,7137,7899567002212,39232990,FILME DE PVC ULTRAPLAST 28CMX100MT
636,7137,7899655078761,39241000,LUGAR AMERICANO PVC AZEV 45X43CM DOUR 48257
646,7137,7897613329924,39269090,PORTA GREL PVC 100MM QD BR TIGRE PC0001PC
648,7137,7898287710032,39204390,FILME DE PVC DISPAFILM 28CMX100MT
649,7137,7898535370322,35069110,ADESIVO PLASTICO P/PVC 175G C/PINCEL FIRMEX
651,7137,07898221194195,39239000,FILME PVC 30MT MAJIP
652,7137,7896396109631,39241000,AVENTAL PVC 44X63CM 0963
655,7137,7897373151841,39241000,JG AMERICANO COPA&CIA 151841 PVC BLOOD
656,7137,7896943202853,63071000,TAPE PVC PARA BOX 36X67CM
657,7137,7897570172588,39241000,JG AMERICANO COPA&CIA PVC PRINT TROPICAL
659,7137,7896480640941,39204900,FILME PVC SMART 28CMX30M
660,7137,7899567002212,39204390,ROLOFILME PVC ULTRAPLAST 100M
661,7137,7899850314237,39241000,TABUA DE CORTE PVC 25X16CM 1UN
662,7137,7899567002212,39232990,Filme Pvc Ultra 28x100m
666,7137,7898426446563,39263000,PONT.PVC 11/2 PT CT4 BETT
667,7137,7899052575313,35061090,ADESIVO PVC BISNAGA 75G TIGRE
668,7137,0000078901919,27101999,OLEO DE PEROBA PVC 100ML
669,7137,7890000003865,72166110,PERFIL T GALVANIZADO P/ FORRO PVC 6M
671,7137,7898546008467,39204390,ROLO PVC EMBALA BENE 12CMX70M
672,7137,7898930535807,39204390,FILME PVC ROLOFACIL 12 CMX150M GUARUFILM
673,7137,7899349138313,39269090,GRELHA PVC 100MM QD ABRE/FECHA BR TIGRE PC0001PC
674,7137,7898496262292,94039090,SUPORTE PRAT PVC 2PCS VIP BR PRATEFIX CT0002PC
675,7137,7898016508190,39203000,PLACA PVC 20X30CM GARAGEM SINALIZE PC0001PC
676,7137,7898574410775,56039410,TOALHA PLASTICA TERMICA 1.38 1.38 87 PVC
677,7137,7894564898691,39241000,JOGO AMERICANO PVC COLOR AVULSO CINZA
678,7137,7899595297857,39241000,AMERICANO CHIC LE HK-PVCW
679,7137,7890000002714,55141100,NAPA BAGUNZITO 50%PVC 50%POLIESTER ROLO C/50MTS
680,7137,7896205226306,76141010,VARAL DE ACO REVESTIDO PVC 20M
681,7137,7898038660197,39269090,DESEMPENAD PVC 25X9CM BORR/REJ PT DIMAX PC0001PC
682,7137,7898016507834,39203000,PLACA PVC 20X30CM CAO BRAVO SINALIZE PC0001PC
683,7137,7899603602604,95030099,TACA ESPUMANTE - LINHA COLOR LIGHT BLUE - 150ML - 8 REF DC001BPVC
684,7137,7908281324125,39241000,"JOGO AMERICANO FOLHA TROPICAL PVC 40,5CM"
685,7137,7896464734390,95030022,KIT DINO PVC-PEQUENO 13 PC
686,7137,7896464734406,95030039,KIT SELVA PVC- PEQUENO 15PCS
688,7137,7898940748259,61161000,LUVA SUPER PVC 26 CM AZUL CA 36581 S136 SUPER SAFE
689,7137,7893946545611,39269090,DESEMPENADEIRA PVC 14X27 CM VONDER
691,7137,7899567002212,39232990,Bobina Domestica Ultra PVC 28cm x 100mt
693,7137,07898141120366,39204390,FILME PVC MULT 28X30
694,7137,7897795008372,13021190,SUPORTE PVC P/ CALHA GRAMPLAST
695,7137,7897451413540,39269090,DESEMPENADEIRA PVC GRAFIATO 14X27 CORTAG UN
697,7137,7897451469585,82055900,DESEMP ACO DENT 8X8MM CABO PVC CORTAG UN
698,7137,7898078483664,39211200,FILME PVC TRANSP 28CX100M FORTLAR - 1UND
699,7137,7897795081979,39259090,SUP P/CALHA PLUVIAL PVC DN 170 AMANCO
700,7137,7898287710179,39204390,FILME DE PVC DISPAFILM ROLO FACIL 12CMX1
701,7137,7899994332074,39204390,CORTA LUZ PVC EM METRO 2.05M HEAVY BG BE
702,7137,7898494154964,39262000,LUVA PVC C/FORRO 45CM MAO ASPERA PLASTCOR/DELTAPLUS
704,7137,7896886416607,39261000,Mouse pad em PVC Lhama MPF-5 BT 1 UN
705,7137,7896886412678,39261000,Mouse pad em pvc cachorro PT 1 UN
707,7137,7896886416669,39261000,Mouse pad em PVC Nova Iorque MPF-11 BT 1 UN
708,7137,7896886416645,39261000,Mouse pad em PVC Londres MPF-9 BT 1 UN
709,7137,7896886416638,39261000,Mouse pad em PVC Love MPF-8 BT 1 UN
710,7137,7896886416621,39261000,Mouse pad em PVC Be The Reason MPF-7 BT 1 UN
711,7137,7896886416577,39261000,Mouse pad em PVC Golden Retriever MPF-2 BT 1 UN
712,7137,7896886412685,39261000,Mouse pad em pvc gato PT 1 UN
713,7137,7896886412692,39261000,Mouse pad em pvc peixes PT 1 UN
721,7137,7898930535555,39204390,FILME PVC 28 X 300 M GUARUFILME
725,7137,7898505231387,83022000,ROD.3907 GIR210 C/PLAC FREIO E RODA PVC
726,7137,7897801310208,39229000,CHUVEIRO PVC 4'' BRANCO KRONA
727,7137,7899183936137,39249000,TAPETE DE PVC
728,7137,7897937436872,39269090,DESEMPENAD PVC 17X30CM ESTRIA AZ MOMFORT PC0001PC
729,7137,7908143345718,39204390,GLITER PVC 015 100g 12-PRETO
730,7137,7899183936137,39249000,TAPVN1 TAPETE DE PVC VINIL 38CMX58CM
731,7137,7897613354544,39259090,ABRACAD CIRC PVC 88MM AQP STY BR TIG PC0001PC
732,7137,7898945769433,39259090,SUPORTE DE PVC DA CALHA GRANPLAST
734,7137,7896003812435,39263000,ANTI IMPACTO ADESIVO D21X6MM 12PC PVC
736,7137,7899790907483,39269090,TAPETE BEM VINDO EM 100 % PVC - 35X55M 43237
737,7137,7898390941347,39262000,"LUVA PVC C/FORRO 35CM KALIPSO ( PVC-35CM T. 9,5)"
738,7137,7894023025491,39259090,MASSEIRA PVC PRETA JAPI
740,7137,7898595331394,39229000,OBTURADOR PVC CORRENTE ACO INOX BLISTER - EGAPLAST
741,7137,7898505947776,95030022,"TOY20012 BRINQUEDO MINI BONECA DE PVC, 2 MODELOS"
748,7137,7898152660097,39229000,DUCHA MAN PVC REG FLEX BARI BR/BR LEONE PC0001PC
749,7137,7899310776261,64019200,BOTA PVC 43 CANO EXTRA CURTO FORRO BR B PA0001PA
750,7137,7896038100019,35061090,ADESIVO PVC 175G POLYTUBES PINC PULVITEC UN0001UN
756,7137,7898945769433,39259090,SUPORTE PVC GRANPLAST
758,7137,7898678400030,94051099,LUM TARTAR PVC ILUX BR C/GRADE
762,7137,7898187046835,94018000,BANQUETA PVC PT NITEROI TRAMONTINA
764,7137,7893946496869,65061000,CAPACETE PVC ABA FRONT CARN VD VONDER PC0001PC
767,7137,7899595252504,39249000,TAPETE BANHEIRO LE CRAFT PVC 6836
773,7137,7896641805943,30049039,DRAMIN B6 50MG+10MG BL PVC/PVDC/AL X 30CPR REV
775,7137,7898390941347,39262000,"LUVA PVC C/F 35CM T. 9,5 - KALIPSO"
776,7137,7899239586637,64019200,BOTA PVC 43 CANO CURTO BR FORRO BRACOL PA0001PA
777,7137,7899239586590,64019200,BOTA PVC 39 CANO CURTO FORRO BR BRACOL PA0001PA
778,7137,7898574410782,56039410,TOALHA PLASTICA TERMICA 1.38 2.18 87 PVC
780,7137,040232800436,62011300,CAPA CHUVA PVC SIMPLES INCOLOR G ECOPOLI
782,7137,7899052589822,35061090,ADESIVO PVC 175G INC TIGRE PC0001PC
787,7137,7896038100019,35061090,ADESIVO PVC 175G C/PINCEL PULVITEC UND
791,7137,2093000608077,64029990,RAST CORRENTE PVC ROS-NUDE 38/39
794,7137,7899349146493,35061090,ADESIVO PVC 75G AQUATHERM TIGRE BI0075G
796,7137,7896464734376,95030022,KIT SELVA PVC- GRNADE 6 PCS
799,7137,7891466519471,35069190,COLA PVC CONT FRIA KISAFIX 700G
800,7137,7896641805943,30049039,DRAMIN B6 50MG+10MG BL PVC/PVDC/AL X 30C
802,7137,7899849100018,95066200,REF.  T11 -BOLAS DE FUTEBOL DE PVC 1.3MM. TAMANHO 5. MARCA PROPRIA REF 2100002041617
803,7137,7891317000035,30049045,PACO 500MG+30MG COM CT BL AL PVC/PCTFE TRANS X 12
804,7137,7898292933365,96040000,PENEIRA GALV 55 ARR ARO PVC VD MM
805,7137,7898012494978,39249000,KIT MAMADEIRA CINT COLOR BICO PVC 3422 P
806,7137,7898012493001,39249000,KIT MAMADEIRA CINT CRISTAL BICO PVC 3420
808,7137,7899567002298,39232990,FILME PVC ESTIC ULTRAPLAST 28CMX300 MTS
809,7137,7899567002298,39232990,FILME PVC ULTRA 28X300M - 1X1und
811,7137,7894360048771,35061090,COLA UNA PVC TOP  LT
815,7137,7897689301275,63023200,CAPA PVC TRAVESSEIRO PADRAO / UN / ALERGOSHOP
818,7137,7899567002298,39232990,FILME PVC 28 CMX300M ULTRA - ROLO 300M
819,7137,7898930535555,39204390,FILME PVC 28CM X 300M GUARUFILME
825,7137,2003710197020,64039990,RASTEIRA 1670.01 TIRA PVC/PALMILHA PVC/SAPATINHO DE LUXO G TRANSPARENTE/BRANCO/PRETO
828,7137,7899183953530,39249000,TAPETE DE BOX DE PVC TPBOX56
830,7137,7898336438320,95069100,CORDA HIDROLIGHT PVC FL30
834,7137,7898626410012,39269090,TAPETE UNIV A VARIOS CARROS PVC ECO
835,7137,6902019002164,39269090,CAPACHO 40X60 PVC CASUAL HOME
836,7137,7899567002298,39232990,FILME PVC 28 x 300m - ULTRAPLAST
839,7137,2093000603881,64019200,GALOCHA BOMB BB PVC PRETO 23/24
841,7137,7899052589822,35061090,ADESIVO PVC FRASCO 175G TIGRE
842,7137,7896038100507,35061090,ADESIVO FRASCO CPVC 175G C/PINCEL APLIC PULVITEC
843,7137,7898099760522,96020090,KIT MAXSEAL 3 X1 - ENGATE PVC
846,7137,7899183955909,39249000,TAPETE DE PVC TAPCH12
847,7137,7898152661810,39229000,DUCHA MAN PVC REG FLEX PARMA BR LEONE PC0001PC
848,7137,7899183956012,39249000,TAPETE DE PVC TAPCH13
849,7137,0040232802461,62011300,CAPA DE CHUVA PVC FORR AMAR GG ECOPOLI
850,7137,7899567002304,39232990,FILME PVC ULTRA 38X300MT - 1X1und
851,7137,7898930535555,39204390,FILME PVC 28 CMX300M GUARUFILME - ROLO 300M
852,7137,7898930535555,39204390,FILME PVC 28 CMX300M GUARUFILME
853,7137,7898292933433,96040000,PENEIRA FEIJAO 55 CM ARO PVC TELAS MM UN
855,7137,7898152661827,39229000,DUCHA MAN PVC REG FLEX PARMA BR/CR LEONE PC0001PC
856,7137,7899567002304,39232990,FILME PVC ESTIC ULTRAPLAST 38CMX300 MTS
857,7137,7899567002304,39232990,FILME PVC ULTRA 380X300MT
859,7137,7908242704478,39249000,TAPETE BANHEIRO PVC LE SENSES J-7036B-1
860,7137,7893946599416,64029190,BOTA PVC 41 PT CM CF SB VONDER
861,7137,7899567002304,39204390,FILME PVC 38 x 300m - ULTRAPLAST
864,7137,7898930535555,39204390,FILME DE PVC GUARUFILME 28X300M
865,7137,7898099760522,96020090,MAXKIT 3X1 ENGATE FLEXIVEL PVC MAXSEAL UND
866,7137,7898106740059,82074020,TARRAXA P/TUBO PVC 1.1/2
867,7137,7899567002304,39232990,FILME PVC 38 CMX300M ULTRA - ROLO 300M
868,7137,7899349108460,39269090,GRELHA PVC 100MM QD CR TIGRE PC0001PC
872,7137,7897613330074,39269090,TAMPA PVC CAIXA SIF 250MM TIGRE
876,7137,7898930535562,39204390,FILME DE PVC 38X300 GUARUFILME - 1X1und
877,7137,7896396174141,63022200,CAPA P/MAQUINA DE LAVAR PVC G PLAST-LEO
878,7137,7899567002304,39232990,FILME PLAST.PVC 38CMX300MTS.ULTRAPLAST
886,7137,7898152661834,39229000,DUCHA MAN PVC REG FLEX PARMA CR LEONE PC0001PC
888,7137,2003710208580,64039990,RASTEIRA 1670.01 A TIRA PVC/PALMILHA PVC/PINGENTE SAPLX REF.61999 BRANCO/PRETO
890,7137,7909600262203,64022000,CHINELO INJ PVC FEM PJ6036 J-LASTIC  LARANJA MAMAO/RECOLORIR  - 33-4
892,7137,7898287712609,39204390,FILME PVC LUSAFIL300
893,7137,7898287716584,39204390,FILME DE PVC DISPAFILM REFIL 28CMX300MT
894,7137,7898187040482,94018000,CADEIRA PVC BR ATLANTIDA TRAMONTINA
898,7137,7896300500134,39211200,FILME PVC PRATSY 100M
899,7137,7898946350562,64019200,BOTA PVC PRETA S/F S/B 40 CARTOM REF 206
907,7137,7898930535562,39204390,FILME PVC 38CM X 300M GUARUFILME
909,7137,7899310782811,64019200,BOTA PVC CANO CURTO PRETA N 42 FUJIWARA
910,7137,7899310782835,64019200,BOTA PVC CANO CURTO PRETA N 44 FUJIWARA
913,7137,7898930535562,39204390,FILME PVC 38 CMX300M GUARUFILME - UNIDADE
914,7137,07898152663548,39229000,DUCHA HIG. MAN. LEONE PVC FLEX VULCANA RG
915,7137,7899595239482,39249000,TAPETE BANHEIRO LE FLORESTA PVC P6939E
917,7137,7899532015322,64019200,BOTA PVC C/C SA PR 88FPC600SF NR 39 -C.A 38.200 FUJIWARA 681796 00099489439 ((B19D2-259-3A)) (XXXX) EXT
918,7137,7899532064481,64019200,BOTA PVC C/C SA PR 88FPC600SF NR 42-C.A 38.200 - FUJIWARA 681799 00099489442 ((B18D22593A)) (XXXX) EXT
919,7137,7898954036212,64039990,BOTA COURO 42 ELAST BIQ PVC MON PT CABRI
920,7137,7890858268263,64019200,BOTA PVC C MEDIO S/F 41 PRETA/AMARELA VULCABRAS
921,7137,7899310784990,64019200,BOTA PVC CANO CURTO BRANCA N 42 FUJIWARA (88FPC600SF)
922,7137,7899310782828,64019200,BOTA PVC CANO CURTO PRETA N 43 FUJIWARA
923,7137,7899310782804,64019200,BOTA PVC CANO CURTO PRETA N 41 FUJIWARA
924,7137,7899310782798,64019200,BOTA PVC CANO CURTO PRETA N 40 FUJIWARA
929,7137,7896396106012,39229000,CORTINA BOX PLAST- LEO 601 PVC 1.35X2.00
930,7137,7890858268256,64019200,BOTA PVC C MEDIO S/F 40 PRETA/AMARELA VULCABRAS
931,7137,7896873173483,39249000,CORTINA BOX PVC NATURAL 198X180CM FUNDO
932,7137,7896873100458,39249000,CORTINA P BOX PVC 1.80 1.98 15MM KOMLOG
939,7137,7909224158319,64029190,BOTA PVC PRETA N 42 S/F SOL AM GRENDENE PAR
940,7137,7899310785478,64019200,BOTA PVC PT C EXT CURTO N46 FUJIWARA
941,7137,2003710220087,64039990,RASTEIRA 1670.07 TIRA PVC/PALMILHA PVC/PINGENTE SAPLX REF.61999 TRANSLUCIDO LAVANDA/LAVANDA ESTAMPA ARCO IRIS/LAVANDA/PR
942,7137,7909600247576,64022000,CHINELO INJ PVC FEM PJ2272 J-LASTIC  NUDE  - 35
947,7137,7898930535562,39204390,FILME PVC 38 CMX300M GUARUFILME
957,7137,7890000047197,13021190,FORRO PVC IPE DECOR LINE  M² -ARAFORROS
958,7137,7899944748962,39249000,"CORTINA PVC 2,00X1,60M C.LUZ NUD/CZ BELL PT0001PC"
961,7137,7898950845795,39259090,CAIXA PVC 20L MULTIU MR RT FORTLEV
962,7137,7909036537296,64039190,BOTA COURO ELAST PU BI.BIC PVC 9003A N42 - 1X1
968,7137,7899960036906,39269090,TAPETE UNIVERSAL PVC UNIQUE U2872
969,7137,7893963992641,64019200,BOTA PVC CANO CURTO N 41 PT (110VFLEX-PR) - VULCAFLEX
971,7137,7899532037652,64039990,BOTA ELAST. USAFE C/BI PVC BI.D. - 45 - FUJIWARA
974,7137,2003710167627,64039990,TENIS 770.01 NAPA DUBAI/SOLA PVC REF.370 EXPANDIDO DUREZA 65/70 NUDE PORCELANA/POSITANO/BRANCO
977,7137,7899629329684,64039990,BOTA RASPA DE COURO PRETA 40 ELASTICO BIQ. PVC BID CABRITOS
978,7137,7909224158258,64019200,BOTA PVC PT/AM NR 36 CANO MEDIO SEM FORRO - GRENDE
980,7137,7899310782798,64019200,BOTA PVC CANO CURTO PT N 40 (88FPC600SF) - FUJIWARA
981,7137,7908335049714,64029990,TENIS ADULTO CASUAL REF 1600-23900 SOL PVC PALM EVA CAB SINT
983,7137,606529694012,64039990,BOTA BI DENS ELAST BICO PVC N42 PADOVA PAR
984,7137,606529694029,64039990,BOTA BI DENS ELAST BICO PVC N43 PADOVA PAR
986,7137,17899567013697,39232990,"FILME PVC P/PALETIZACAO TRANSP. 500x25 C/2,0KG ULTRA"
988,7137,7899811619876,64019200,BOTA PVC PR N 40 CANO MEDIO SEM FORRO - KALA
995,7137,7891222040164,39259090,"PORTA CARTA PVC 20X25,3X11CM GRD ASTRA PC0001PC"
996,7137,7891222124574,94037000,"ARMARIO PVC ASTRA A41 35,5X30,5X10CM BRANCO"
1001,7137,2003710194029,64039990,"TENIS 1370.06 CROCODILES/ATANADO/SOLA PVC EXPANDIDO REF.427, DUREZA 65/70 BRANCO/CARAMELO"
1002,7137,7899052589846,35061090,ADESIVO PVC 850G INC TIGRE PC0001PC
1003,7137,2003710180527,64039990,"TENIS 1370.06 NAPA NATURALE/ATANADO/SOLA PVC EXPANDIDO REF.427, DUREZA 65/70 AZUL JEANS/CARAMELO/BRANCO"
1004,7137,2003710223743,64039990,"TENIS 1370.06 CROCODILES/ATANADO/SOLA PVC EXPANDIDO REF.427, DUREZA 65/70 PRETO/CARAMELO/BRANCO"
1008,7137,7898436642375,39263000,PINGADEIRA GOL BOLA 95/99 2/4P PVC LE- (
1010,7137,7909766969510,64029990,MOLECA * 5464102 TIRA PVC TRANSPARENTE ROSA
1011,7137,7898525674966,39252000,"PORTA SANF PVC 72X2,10M BR DUDA"
1012,7137,7909766969640,64029990,MOLECA * 5464102 TIRA PVC TRANSPARENTE BRANCO
1014,7137,17899567013970,39232990,FILME PVC ULTRA 300X1000 - 1X1und
1016,7137,7899532076187,64019200,BOTA PVC MOTOSAFE 84BPM600 SOLADO PRETO N 40
1017,7137,7898187882082,39259090,"TELHA PVC 1,80X0,91 MINI ONDA CERAM PRECON"
1018,7137,7899052589846,35061090,ADESIVO PVC FRASCO 850G TIGRE
1019,7137,7899567000522,39232990,FILME PVC ESTIC ULTRAPLAST 380X10X800MTS
1020,7137,7899944732473,39249000,CORTINA BELLA BLACKOUT PVC BC 20X17M
1021,7137,7908324091328,64029990,SAPATENIS INF. EM CURVIM SOLA PVC SOUND KIDS PRETO 32 REF ZE201.01.32
1022,7137,7891222123928,94037000,"ARMARIO PVC ASTRA A23 VERSATIL BRANCO 32X46,5X9,5CM"
1023,7137,7891222116722,39221000,TANQUE PVC 49X43X28CM ASTRA
1025,7137,7898525675017,39252000,"PORTA SANF PVC 84X2,10M BG DUDA"
1027,7137,7895591822284,64041900,TENIS TONED C5482 ADTNYLON SOLA PVC NESK MOSTARDA/AREIA 42 REF C5482.04.42
1029,7137,7895591820211,64041900,TENIS KOBE C5479 ADTNYLON SOLA PVC NESK CINZA 36 REF C5479.01.36
1030,7137,7898600570107,39252000,PORTA SANF PVC 60X210 BR NEVE MULTILIT
1031,7137,7909766946146,64029990,VIZZANO * 6448108 PELICA OFF WHITE/PVC CRISTAL
1032,7137,7898411530093,39252000,"PORTA PVC 0,60X2.10 CINZA ARAFORROS"
1033,7137,7893963772038,64039990,BOTA BI DENS ELAST BICO PVC N41 MARLUVAS PAR
1034,7137,7893963772045,64039990,BOTA BI DENS ELAST BICO PVC N42 MARLUVAS PAR
1035,7137,7896630320532,94049000,TRAVESSEIRO NO ALLERGY PVC / UN / FIBRASCA
1038,7137,7890000049818,39252000,"PORTA PVC 0,60X2.10 BRANCA ARAFORROS"
1041,7137,7898600570114,39252000,PORTA SANF PVC 72X210 BR NEVE MULTILIT
1042,7137,7908073898483,64021900,OXN SPEED 3 NEO SOCIETY PRO PVC ADL BRANCO/LARANJA/PRETO
1044,7137,7890000048989,39252000,"PORTA PVC 0,70X2,10 BRANCA ARAFORROS"
1045,7137,17702458317005,39204390,FILME PVC DARNEL 38X1000M
1048,7137,7898187882112,39259090,TELHA PVC MINI MARFIM 240X91 PRECON UN
1050,7137,7891222124734,94037000,ARMARIO PVC VERSATIL ASTRA A43 44X35X10CM BRANCO
1051,7137,17899567013895,39232990,FILME PVC 38 CMX1000M ULTRA - ROLO 1000M
1052,7137,7898411533339,39252000,"PORTA PVC 0,70X2,10 CINZA ARAFORROS"
1054,7137,7898600570121,39252000,PORTA SANF PVC 84X210 BR NEVE MULTILIT
1056,7137,7898187047368,94037000,MESA PVC BR TAMBAU TRAMONTINA
1059,7137,17899567013895,39232990,FILME PVC ULTRA 380X1000 - 1X1und
1060,7137,7890000049016,39252000,"PORTA PVC 0,80X2,10 BEGE ARAFORROS"
1061,7137,7898411530031,39252000,PORTA PVC EASY LOCK 80X210 BRANCA - ARAFORROS
1063,7137,7897689301329,63023200,CAPA PVC SOLTEIRO PADRAO / UN / ALERGOSHOP
1064,7137,7898187881757,39259090,"TELHA PVC 2,30X0,86M COLONIAL BR PRECON"
1066,7137,7899567000652,39232990,FILME PVC ESTIC ULTRAPLAST 380X09X1.000
1074,7137,7890000051446,39252000,"PORTA PVC 0,90X2,10 BRANCA ARAFORROS"
1075,7137,7898950845979,94037000,PORTA SANF PVC 70X210CM BR FORTLEV
1076,7137,7899897500273,39204390,FILME DE PVC 38X1000 GUARUFILME - 1X1
1078,7137,7899897500273,39204390,FILME PVC 380MMX9X1.000M GUARUFILME
1079,7137,7898187882358,39259090,"TELHA PVC 2,30X0,88M COLON CERAM PRECON"
1080,7137,7898187882747,39259090,"TELHA PVC 2,42X0,88 COLON PLAN MARF PRECON"
1081,7137,7898187882877,39259090,"TELHA PVC 2,42X0,88 COLON PLAN CERAM PRECON"
1082,7137,7898600570138,39252000,PORTA SANF PVC 96X210 BR NEVE MULTILIT
1084,7137,7891222217702,39259090,BARRA DE APOIO PVC 60CM ASTRA BRANCA
